DEAL_ID,COMPANY_ID_NUMERIC_DEAL_DATE_FACT,DEAL_STAGE_DATE,OPPORTUNITY_(DEAL),OPPORTUNITY_AMOUNT,BUSINESS_CASE_PROPOSAL,BUSINESS_CASE_PROPOSAL_AMOUNT,DEAL_STAGE_NEGOTIATION_DATE,NEGOTIATION,NEGOTIATION_AMOUNT,DEAL_STAGE_VERBAL_AGREEMENT_DATE,VERBAL_AGREEMENT,VERBAL_AGREEMENT_AMOUNT,DEAL_STAGE_CLOSED_LOST_DATE,CLOSED_LOST,CLOSED_LOST_AMOUNT,DEAL_ID_BOOKING_FACT,BOOKING,BOOKING_AMOUNT
152370129360,6224442204,2021-08-09 16:01:18.458,,,,,,,,,,,2021-08-09 16:01:18.458,1,11229.176470588,,,
179616462090,19742957205,2021-09-20 09:56:54.194,,,,,,,,,,,2021-09-20 09:56:54.194,1,6235.294117647,,,
99299087010,5271885888,2021-03-25 13:39:59.858,,,,,,,,,,,2021-03-25 13:39:59.858,1,4162.588235294,,,
130743485550,15634220622,2021-09-20 12:20:05.262,,,,,,,,,,,2021-09-20 12:20:05.262,1,4658.823529412,,,
133296624450,2442183036,2021-09-20 13:25:31.850,,,,,,,,,,,2021-09-20 13:25:31.850,1,11764.705882353,,,
160568640150,10074568143,2021-09-08 10:07:44.812,,,,,,,,,,,2021-09-08 10:07:44.812,1,10588.235294118,,,
172280049750,14393328795,2021-09-13 11:43:46.519,,,,,,,,,,,2021-09-13 11:43:46.519,1,3921.568627451,,,
152155649940,17239968426,2021-09-20 09:43:39.943,,,,,,,,,,,2021-09-20 09:43:39.943,1,4901.960784314,,,
22499726910,5669196267,2020-03-30 08:23:56.912,,,,,,,,,,,2020-03-30 08:23:56.912,1,2352.941176471,,,
180791448690,20255585364,2021-10-31 06:39:57.205,,,,,,,,,,,2021-10-31 06:39:57.205,1,7058.823529412,,,
54330478020,380807841,2020-05-12 13:45:25.580,,,,,,,,,,,2020-05-12 13:45:25.580,1,421.176470588,,,
82817561100,7600006665,2021-04-13 05:35:25.682,,,,,,,,,,,2021-04-13 05:35:25.682,1,4762.352941176,,,
133295090010,3321354912,2021-09-30 10:10:05.726,,,,,,,,,,,2021-09-30 10:10:05.726,1,4705.882352941,,,
163005185940,5660277132,2021-09-30 11:53:27.080,,,,,,,,,,,2021-09-30 11:53:27.080,1,8235.294117647,,,
26901898740,3401106588,2019-11-17 16:31:57.517,,,,,,,,,,,2019-11-17 16:31:57.517,1,8235.294117647,,,
82764502320,2756013171,2020-08-05 12:36:52.075,,,,,,,,,,,2020-08-05 12:36:52.075,1,8000,,,
135735992400,16140309756,2021-03-25 13:58:58.436,,,,,,,,,,,2021-03-25 13:58:58.436,1,8935.689411765,,,
155452471530,3132741708,2021-05-12 11:19:03.634,,,,,,,,,,,2021-05-12 11:19:03.634,1,3058.823529412,,,
20291043690,2433043278,2020-01-17 15:45:14.125,,,,,,,,,,,2020-01-17 15:45:14.125,1,3529.411764706,,,
22238475540,3805528899,2019-10-10 15:48:10.656,,,,,,,,,,,2019-10-10 15:48:10.656,1,3529.411764706,,,
17500789020,3868134294,2020-03-30 08:30:47.182,,,,,,,,,,,2020-03-30 08:30:47.182,1,3529.411764706,,,
11464813650,2973189213,2020-06-26 12:28:44.359,,,,,,,,,,,2020-06-26 12:28:44.359,1,7058.823529412,,,
11920474530,2080030341,2018-12-19 11:05:31.325,,,,,,,,,,,2018-12-19 11:05:31.325,1,68.235294118,,,
29067830760,6956317263,2019-11-06 07:42:07.905,,,,,,,,,,,2019-11-06 07:42:07.905,1,5882.352941176,,,
32006752920,2412700542,2021-02-01 18:24:21.435,,,,,,,,,,,2021-02-01 18:24:21.435,1,5176.470588235,,,
20327252880,5399322735,2019-11-21 12:56:14.119,,,,,,,,,,,2019-11-21 12:56:14.119,1,656.470588235,,,
100730443890,11682714555,2020-12-18 13:58:53.597,,,,,,,,,,,2020-12-18 13:58:53.597,1,5411.764705882,,,
87605383470,11571211599,2021-01-12 07:57:33.558,,,,,,,,,,,2021-01-12 07:57:33.558,1,8463.929411765,,,
9117307140,483443007,2018-08-27 13:58:03.624,,,,,,,,,,,2018-08-27 13:58:03.624,1,19058.823529412,,,
22662933150,5593281120,2020-03-30 08:31:25.212,,,,,,,,,,,2020-03-30 08:31:25.212,1,5882.352941176,,,
16925369640,3352733700,2020-02-25 16:49:57.505,,,,,,,,,,,2020-02-25 16:49:57.505,1,2352.941176471,,,
57210958290,5336352165,2020-09-30 12:27:36.707,,,,,,,,,,,2020-09-30 12:27:36.707,1,14887.058823529,,,
98820658710,12210167778,2020-12-04 08:37:51.386,,,,,,,,,,,2020-12-04 08:37:51.386,1,5223.529411765,,,
131039940840,6703998822,2021-05-11 08:23:07.495,,,,,,,,,,,2021-05-11 08:23:07.495,1,10117.647058824,,,
68239430250,1406711784,2020-08-19 09:33:40.974,,,,,,,,,,,2020-08-19 09:33:40.974,1,2470.588235294,,,
32211193260,1109163714,2020-01-20 09:53:36.473,,,,,,,,,,,2020-01-20 09:53:36.473,1,3764.705882353,,,
7630393260,2091148782,2020-01-15 14:37:54.389,,,,,,,,,,,2020-01-15 14:37:54.389,1,3529.411764706,,,
27680762340,6887388909,2019-11-21 12:47:07.390,,,,,,,,,,,2019-11-21 12:47:07.390,1,3529.411764706,,,
27509495640,1068475614,2020-01-15 14:17:03.927,,,,,,,,,,,2020-01-15 14:17:03.927,1,5882.352941176,,,
8964432270,2433012132,,,,,,,,,,,,,,,,,
31911213900,1233350307,2020-01-14 17:31:44.550,,,,,,,,,,,2020-01-14 17:31:44.550,1,5176.470588235,,,
1729125450,414151422,2017-04-03 22:00:00.000,,,,,,,,,,,2017-04-03 22:00:00.000,1,0,,,
5897973390,1696293570,2017-11-01 23:00:00.000,,,,,,,,,,,2017-11-01 23:00:00.000,1,818.823529412,,,
34881452640,1007904654,2019-12-19 14:53:22.421,,,,,,,,,,,2019-12-19 14:53:22.421,1,3529.411764706,,,
1888443660,1528463424,2017-01-31 14:59:40.463,,,,,,,,,,,2017-01-31 14:59:40.463,1,37647.058823529,,,
11772133470,3058080768,2019-09-08 19:14:49.854,,,,,,,,,,,2019-09-08 19:14:49.854,1,938.823529412,,,
9207190800,1208762640,2020-02-05 21:04:09.965,,,,,,,,,,,2020-02-05 21:04:09.965,1,28235.294117647,,,
21312999360,1844123436,2019-11-13 17:16:51.853,,,,,,,,,,,2019-11-13 17:16:51.853,1,3529.411764706,,,
62055110550,2677447341,2020-07-17 07:01:08.820,,,,,,,,,,,2020-07-17 07:01:08.820,1,18588.235294118,,,
83357166900,12815699169,2020-10-27 15:45:05.781,,,,,,,,,,,2020-10-27 15:45:05.781,1,5176.470588235,,,
91819914990,2190766050,2020-11-02 14:38:50.529,,,,,,,,,,,2020-11-02 14:38:50.529,1,14941.176470588,,,
145461567690,8540417094,2021-06-30 14:28:47.375,,,,,,,,,,,2021-06-30 14:28:47.375,1,6794.117647059,,,
157181185080,2467138512,2021-08-03 09:29:05.515,,,,,,,,,,,2021-08-03 09:29:05.515,1,5694.117647059,,,
142920796590,15381792087,2021-08-03 09:25:59.553,,,,,,,,,,,2021-08-03 09:25:59.553,1,5072.549019608,,,
95022889530,3344070516,2021-07-14 18:11:06.983,,,,,,,,,,,2021-07-14 18:11:06.983,1,6823.529411765,,,
87494908080,4994390778,2020-12-18 09:31:39.511,,,,,,,,,,,2020-12-18 09:31:39.511,1,3917.647058824,,,
155993753580,14941897392,2021-08-30 16:35:35.793,,,,,,,,,,,2021-08-30 16:35:35.793,1,4901.960784314,,,
43794709320,3526686051,2021-05-06 15:17:43.970,,,,,,,,,,,2021-05-06 15:17:43.970,1,5882.352941176,,,
149864441940,17211251364,2021-09-09 14:35:23.317,,,,,,,,,,,2021-09-09 14:35:23.317,1,4705.882352941,,,
120680248860,2331054330,2021-07-29 17:00:12.928,,,,,,,,,,,2021-07-29 17:00:12.928,1,3529.411764706,,,
152160508080,7136934000,2021-09-22 15:26:07.930,,,,,,,,,,,2021-09-22 15:26:07.930,1,6470.588235294,,,
5415695070,1519835322,2018-02-04 23:00:00.000,,,,,,,,,,,2018-02-04 23:00:00.000,1,35294.117647059,,,
7215905790,2379400092,2018-02-12 23:00:00.000,,,,,,,,,,,2018-02-12 23:00:00.000,1,115.294117647,,,
42830990940,7792244652,2020-08-24 08:26:58.812,,,,,,,,,,,2020-08-24 08:26:58.812,1,6823.529411765,,,
7600496130,2069526456,2018-08-16 13:03:09.874,,,,,,,,,,,2018-08-16 13:03:09.874,1,4000,,,
39279059310,2187001596,2020-10-16 19:04:56.675,,,,,,,,,,,2020-10-16 19:04:56.675,1,4705.882352941,,,
68046591120,9609442062,2020-07-15 14:58:52.372,,,,,,,,,,,2020-07-15 14:58:52.372,1,3529.411764706,,,
145255308900,14717094996,2021-04-29 08:33:57.610,,,,,,,,,,,2021-04-29 08:33:57.610,1,4224.705882353,,,
33286357560,959315010,2020-11-11 07:49:52.698,,,,,,,,,,,2020-11-11 07:49:52.698,1,8329.411764706,,,
96555250860,11496393867,2021-04-07 08:04:25.652,,,,,,,,,,,2021-04-07 08:04:25.652,1,5029.411764706,,,
108033964590,2478502434,2021-01-08 13:52:30.614,,,,,,,,,,,2021-01-08 13:52:30.614,1,23901.581647059,,,
21901961100,3720415296,2019-10-17 14:50:29.224,,,,,,,,,,,2019-10-17 14:50:29.224,1,3764.705882353,,,
160860652440,2537710497,2021-06-14 07:09:02.231,,,,,,,,,,,2021-06-14 07:09:02.231,1,4142.470588235,,,
1232763000,758588475,2016-11-11 14:59:00.707,,,,,,,,,,,2016-11-11 14:59:00.707,1,1270.588235294,,,
121147903380,6902423790,2021-04-29 14:58:37.928,,,,,,,,,,,2021-04-29 14:58:37.928,1,4282.373117647,,,
157168496970,7680771828,2021-05-27 15:03:10.536,,,,,,,,,,,2021-05-27 15:03:10.536,1,5882.588235294,,,
177248267550,20076377904,2021-08-31 12:42:19.402,,,,,,,,,,,2021-08-31 12:42:19.402,1,4519.058823529,,,
50225933070,1279258101,2020-09-08 06:58:36.720,,,,,,,,,,,2020-09-08 06:58:36.720,1,7058.823529412,,,
159140824440,17702949459,2021-09-02 12:17:07.596,,,,,,,,,,,2021-09-02 12:17:07.596,1,3529.411764706,,,
152433480690,17506174782,2021-08-17 16:46:27.624,,,,,,,,,,,2021-08-17 16:46:27.624,1,5477.647058824,,,
153473062770,514845993,2021-07-21 11:33:50.866,,,,,,,,,,,2021-07-21 11:33:50.866,1,6470.588235294,,,
59187369840,5604600756,2021-09-07 16:28:06.640,,,,,,,,,,,2021-09-07 16:28:06.640,1,7298.823529412,,,
160398408120,12401620833,2021-08-03 11:55:55.266,,,,,,,,,,,2021-08-03 11:55:55.266,1,2941.176470588,,,
101048778570,3353280252,2021-06-28 08:51:53.051,,,,,,,,,,,2021-06-28 08:51:53.051,1,7581.37254902,,,
130751946930,15792388902,2021-09-30 08:27:22.095,,,,,,,,,,,2021-09-30 08:27:22.095,1,6705.882352941,,,
122622579870,7689394953,2021-06-10 09:10:48.251,,,,,,,,,,,2021-06-10 09:10:48.251,1,12000,,,
149456725260,12342243036,2021-04-13 11:21:04.848,,,,,,,,,,,2021-04-13 11:21:04.848,1,3978.711764706,,,
35551966650,"No company assigned to that deal. That is wrong. Please, contact RevOps.",2020-01-14 13:14:30.111,,,,,,,,,,,,,,,,
67804934280,7623613116,2021-02-23 15:30:06.789,,,,,,,,,,,2021-02-23 15:30:06.789,1,8235.294117647,,,
53617393410,9354786180,2020-07-09 07:53:41.308,,,,,,,,,,,2020-07-09 07:53:41.308,1,4705.882352941,,,
25948978380,6482424087,2019-09-02 07:56:15.935,,,,,,,,,,,2019-09-02 07:56:15.935,1,9882.352941176,,,
26275018530,2679877830,2020-12-11 12:37:35.223,,,,,,,,,,,2020-12-11 12:37:35.223,1,4000,,,
105622738890,1791709467,2021-04-13 15:22:08.689,,,,,,,,,,,2021-04-13 15:22:08.689,1,3260.694117647,,,
148271987010,3047471622,2021-09-03 10:07:38.723,,,,,,,,,,,2021-09-03 10:07:38.723,1,4317.647058824,,,
146972799510,1325279061,2021-09-23 14:30:09.445,,,,,,,,,,,2021-09-23 14:30:09.445,1,4611.764705882,,,
8070207300,7762163355,2019-04-12 14:43:25.635,,,,,,,,,,,2019-04-12 14:43:25.635,1,1032.941176471,,,
37284091830,414151377,2020-04-27 08:00:49.162,,,,,,,,,,,2020-04-27 08:00:49.162,1,3764.705882353,,,
20327673270,1756745541,2019-05-01 12:08:25.917,,,,,,,,,,,2019-05-01 12:08:25.917,1,468.235294118,,,
1813118040,829998504,2016-11-11 14:58:45.985,,,,,,,,,,,2016-11-11 14:58:45.985,1,1268.235294118,,,
37469893470,2080030341,2020-08-24 09:59:05.607,,,,,,,,,,,2020-08-24 09:59:05.607,1,3764.705882353,,,
9420441000,2057432673,2018-09-18 07:41:58.739,,,,,,,,,,,2018-09-18 07:41:58.739,1,6117.647058824,,,
106753353510,13756658130,2021-04-22 06:44:17.968,,,,,,,,,,,2021-04-22 06:44:17.968,1,8235.294117647,,,
26834136150,662996967,2020-05-15 09:07:04.474,,,,,,,,,,,2020-05-15 09:07:04.474,1,6823.529411765,,,
94525203690,13888205964,2021-03-05 10:22:36.326,,,,,,,,,,,2021-03-05 10:22:36.326,1,7764.705882353,,,
33201282000,7525504092,2019-10-30 13:27:12.381,,,,,,,,,,,2019-10-30 13:27:12.381,1,3482.352941176,,,
129461251110,16314702111,2021-04-19 06:29:02.525,,,,,,,,,,,2021-04-19 06:29:02.525,1,7505.882352941,,,
35073105660,2107630311,2021-02-01 18:29:51.087,,,,,,,,,,,2021-02-01 18:29:51.087,1,3529.411764706,,,
116047221420,2832793407,2021-05-03 10:44:24.193,,,,,,,,,,,2021-05-03 10:44:24.193,1,10702.588235294,,,
9420304590,2528597724,2018-10-09 11:58:32.684,,,,,,,,,,,2018-10-09 11:58:32.684,1,134.117647059,,,
124922997390,14662130238,2021-04-08 14:30:26.491,,,,,,,,,,,2021-04-08 14:30:26.491,1,17936.470588235,,,
1204506600,565118031,2017-07-06 12:41:57.256,,,,,,,,,,,2017-07-06 12:41:57.256,1,62089.411764706,,,
15352428060,3632098878,2019-04-30 22:09:55.060,,,,,,,,,,,2019-04-30 22:09:55.060,1,421.176470588,,,
11555199120,921673095,2020-11-10 07:20:07.028,,,,,,,,,,,2020-11-10 07:20:07.028,1,21647.058823529,,,
8734611300,980414010,2020-01-13 15:32:36.867,,,,,,,,,,,2020-01-13 15:32:36.867,1,14117.647058824,,,
125159761410,15898483065,2021-04-16 14:17:13.309,,,,,,,,,,,2021-04-16 14:17:13.309,1,7381.568627451,,,
33934238850,2417890164,2019-12-11 12:12:48.483,,,,,,,,,,,2019-12-11 12:12:48.483,1,9294.117647059,,,
7527585780,1672575540,2018-03-04 23:00:00.000,,,,,,,,,,,2018-03-04 23:00:00.000,1,4705.882352941,,,
24887838600,3218337480,2020-01-15 15:19:26.946,,,,,,,,,,,2020-01-15 15:19:26.946,1,3529.411764706,,,
46688623170,7715735718,2020-12-11 11:58:30.699,,,,,,,,,,,2020-12-11 11:58:30.699,1,7294.117647059,,,
9761318100,1420354824,2018-10-01 07:44:37.427,,,,,,,,,,,2018-10-01 07:44:37.427,1,1997.647058824,,,
15648969870,3047471622,2019-04-29 13:10:53.033,,,,,,,,,,,2019-04-29 13:10:53.033,1,1411.764705882,,,
25141781250,2420228892,2020-09-16 11:39:11.387,,,,,,,,,,,2020-09-16 11:39:11.387,1,4342.058823529,,,
19902143250,5313288009,2019-04-26 07:24:03.653,,,,,,,,,,,2019-04-26 07:24:03.653,1,2350.588235294,,,
25834114950,1586243751,2019-10-29 17:08:41.670,,,,,,,,,,,2019-10-29 17:08:41.670,1,185.882352941,,,
26107437540,3526684836,2020-04-16 15:17:28.580,,,,,,,,,,,2020-04-16 15:17:28.580,1,10588.235294118,,,
60328315200,11571211599,2020-06-15 18:02:57.870,,,,,,,,,,,2020-06-15 18:02:57.870,1,5882.352941176,,,
54695261100,14717094996,2020-04-20 11:34:51.071,,,,,,,,,,,2020-04-20 11:34:51.071,1,3529.411764706,,,
83309705340,2838178602,2020-12-09 18:31:45.318,,,,,,,,,,,2020-12-09 18:31:45.318,1,12941.176470588,,,
127695867990,16096922439,2021-03-29 14:03:45.578,,,,,,,,,,,2021-03-29 14:03:45.578,1,5087.607843137,,,
82781888100,12786917793,2021-02-16 10:15:08.218,,,,,,,,,,,2021-02-16 10:15:08.218,1,6390.588235294,,,
32413530600,568399968,2020-06-29 11:19:21.289,,,,,,,,,,,2020-06-29 11:19:21.289,1,5882.352941176,,,
96368244990,6570277431,2020-11-26 10:59:58.410,,,,,,,,,,,2020-11-26 10:59:58.410,1,6529.411764706,,,
18659894070,1735280460,2019-05-18 23:54:12.817,,,,,,,,,,,2019-05-18 23:54:12.817,1,938.823529412,,,
14031425190,3172924776,2019-01-28 09:43:38.320,,,,,,,,,,,2019-01-28 09:43:38.320,1,3529.411764706,,,
141217257210,16349976984,2021-07-14 06:21:19.123,,,,,,,,,,,2021-07-14 06:21:19.123,1,5647.058823529,,,
56622842280,2559325278,2021-01-13 08:47:30.141,,,,,,,,,,,2021-01-13 08:47:30.141,1,4470.588235294,,,
88340499330,5312540073,2021-01-20 17:44:05.104,,,,,,,,,,,2021-01-20 17:44:05.104,1,4595.497411765,,,
30094508220,2789662932,2020-01-20 17:32:48.361,,,,,,,,,,,2020-01-20 17:32:48.361,1,3529.411764706,,,
7834056000,2155155489,2019-02-18 08:46:05.091,,,,,,,,,,,2019-02-18 08:46:05.091,1,3764.705882353,,,
88994411760,12925535595,2021-02-04 09:52:01.583,,,,,,,,,,,2021-02-04 09:52:01.583,1,5294.117647059,,,
56054419140,7172794191,2021-02-18 15:27:35.706,,,,,,,,,,,2021-02-18 15:27:35.706,1,8628.235294118,,,
42965358090,8076995895,2021-02-01 18:59:14.059,,,,,,,,,,,2021-02-01 18:59:14.059,1,2352.941176471,,,
49442093490,8685798639,2021-02-18 15:21:00.993,,,,,,,,,,,2021-02-18 15:21:00.993,1,6705.882352941,,,
7607346090,2082725040,2018-03-28 22:00:00.000,,,,,,,,,,,2018-03-28 22:00:00.000,1,1647.058823529,,,
184897930020,17203306953,2021-09-30 14:04:47.054,,,,,,,,,,,2021-09-30 14:04:47.054,1,4470.588235294,,,
12036849300,969486630,2020-11-25 13:04:29.264,,,,,,,,,,,2020-11-25 13:04:29.264,1,9402.352941176,,,
126097591620,7147886517,2021-03-15 12:12:27.965,,,,,,,,,,,2021-03-15 12:12:27.965,1,3031.751764706,,,
151533692520,17661429870,2021-08-05 09:53:55.099,,,,,,,,,,,2021-08-05 09:53:55.099,1,5882.352941176,,,
173730342510,7236831906,2021-09-16 09:33:42.412,,,,,,,,,,,2021-09-16 09:33:42.412,1,15764.705882353,,,
157225184790,17913422283,2021-10-05 18:35:12.983,,,,,,,,,,,2021-10-05 18:35:12.983,1,6949.764705882,,,
185142260700,15225920178,2021-10-06 06:19:04.421,,,,,,,,,,,2021-10-06 06:19:04.421,1,6588.235294118,,,
3688854690,5000154522,2017-05-24 07:01:50.130,,,,,,,,,,,2017-05-24 07:01:50.130,1,42352.941176471,,,
122367206820,6067187043,2021-06-10 15:36:24.065,,,,,,,,,,,2021-06-10 15:36:24.065,1,4235.294117647,,,
157905317700,7542900372,2021-07-26 13:22:48.402,,,,,,,,,,,2021-07-26 13:22:48.402,1,8411.764705882,,,
87365258730,14662939872,2021-02-26 15:14:49.391,,,,,,,,,,,2021-02-26 15:14:49.391,1,11388.235294118,,,
85535526690,5414002050,2020-11-03 14:55:22.864,,,,,,,,,,,2020-11-03 14:55:22.864,1,4705.882352941,,,
83583036480,11641974642,2021-04-28 08:45:12.548,,,,,,,,,,,2021-04-28 08:45:12.548,1,4705.882352941,,,
1016444520,553773426,2016-11-11 15:08:14.896,,,,,,,,,,,2016-11-11 15:08:14.896,1,5647.058823529,,,
157166846880,6226424922,2021-09-08 15:24:55.042,,,,,,,,,,,2021-09-08 15:24:55.042,1,5882.352941176,,,
186538540590,9496514331,2021-10-01 08:17:14.572,,,,,,,,,,,2021-10-01 08:17:14.572,1,5882.588235294,,,
15357796980,906317589,2020-06-17 08:47:04.595,,,,,,,,,,,2020-06-17 08:47:04.595,1,7058.823529412,,,
31911214350,1382759022,2020-01-14 14:13:08.559,,,,,,,,,,,2020-01-14 14:13:08.559,1,3529.411764706,,,
6632803830,2673706491,2018-04-09 12:31:16.426,,,,,,,,,,,2018-04-09 12:31:16.426,1,5882.352941176,,,
5514079710,1420354824,2017-09-07 22:00:00.000,,,,,,,,,,,2017-09-07 22:00:00.000,1,5054.117647059,,,
22662936150,5786480712,2019-07-24 13:50:13.563,,,,,,,,,,,2019-07-24 13:50:13.563,1,656.470588235,,,
9692145330,1031374110,2019-04-19 17:09:39.134,,,,,,,,,,,2019-04-19 17:09:39.134,1,938.823529412,,,
159401213730,6713370636,2021-09-28 05:52:32.539,,,,,,,,,,,2021-09-28 05:52:32.539,1,4519.058823529,,,
4843435560,1450813473,2017-07-03 07:01:09.386,,,,,,,,,,,2017-07-03 07:01:09.386,1,5054.117647059,,,
42317899680,2433021888,2021-01-18 18:13:49.748,,,,,,,,,,,2021-01-18 18:13:49.748,1,7764.705882353,,,
5508784500,1548581358,2017-08-26 22:00:00.000,,,,,,,,,,,2017-08-26 22:00:00.000,1,5054.117647059,,,
9891581190,679631232,2019-02-04 07:53:48.909,,,,,,,,,,,2019-02-04 07:53:48.909,1,3764.705882353,,,
50070958380,3525719478,2020-11-27 16:22:31.399,,,,,,,,,,,2020-11-27 16:22:31.399,1,6470.588235294,,,
23424059070,1004236665,2019-12-30 12:48:34.619,,,,,,,,,,,2019-12-30 12:48:34.619,1,3529.411764706,,,
11602091220,933808479,2020-05-27 11:56:55.461,,,,,,,,,,,2020-05-27 11:56:55.461,1,8235.294117647,,,
156923406810,13340326614,2021-10-11 08:59:18.530,,,,,,,,,,,2021-10-11 08:59:18.530,1,10588.235294118,,,
5679205710,1611498282,2017-10-16 22:00:00.000,,,,,,,,,,,2017-10-16 22:00:00.000,1,42352.941176471,,,
5712539010,1618243971,2017-09-20 22:00:00.000,,,,,,,,,,,2017-09-20 22:00:00.000,1,42352.941176471,,,
34712899650,566002317,2020-03-10 16:48:22.187,,,,,,,,,,,2020-03-10 16:48:22.187,1,5435.294117647,,,
12861304200,"No company assigned to that deal. That is wrong. Please, contact RevOps.",2019-02-14 14:25:36.825,,,,,,,,,,,,,,,,
164810576580,1833036336,2021-06-30 07:53:05.703,,,,,,,,,,,2021-06-30 07:53:05.703,1,7058.823529412,,,
88515526170,13227726687,2020-11-27 10:09:20.000,,,,,,,,,,,2020-11-27 10:09:20.000,1,3101.470588235,,,
5899192350,876950520,2019-03-15 11:58:11.989,,,,,,,,,,,2019-03-15 11:58:11.989,1,3529.411764706,,,
33835474050,7606917645,2020-02-11 14:15:49.223,,,,,,,,,,,2020-02-11 14:15:49.223,1,11058.823529412,,,
9341928930,2516416065,2018-10-25 16:01:56.788,,,,,,,,,,,2018-10-25 16:01:56.788,1,1247.058823529,,,
22641478740,1839812535,2020-02-10 09:08:53.870,,,,,,,,,,,2020-02-10 09:08:53.870,1,3764.705882353,,,
7415845800,2013190125,2018-10-12 15:38:48.107,,,,,,,,,,,2018-10-12 15:38:48.107,1,42352.941176471,,,
29938565700,5235258993,2021-01-04 13:27:38.889,,,,,,,,,,,2021-01-04 13:27:38.889,1,3529.411764706,,,
23322155190,5414001567,2019-05-28 09:15:22.486,,,,,,,,,,,2019-05-28 09:15:22.486,1,3529.411764706,,,
9175319550,1839307917,2019-04-03 07:25:26.852,,,,,,,,,,,2019-04-03 07:25:26.852,1,3529.411764706,,,
25370793630,5604600771,2020-03-30 11:53:12.359,,,,,,,,,,,2020-03-30 11:53:12.359,1,3529.411764706,,,
121703759430,16225956990,2021-04-01 15:07:38.061,,,,,,,,,,,2021-04-01 15:07:38.061,1,12210.258823529,,,
11976674160,666976425,2020-04-14 08:52:44.370,,,,,,,,,,,2020-04-14 08:52:44.370,1,656.470588235,,,
35987674620,7781576328,2020-03-31 12:57:54.965,,,,,,,,,,,2020-03-31 12:57:54.965,1,5082.352941176,,,
22919668710,3127375218,2020-01-20 17:37:20.758,,,,,,,,,,,2020-01-20 17:37:20.758,1,8235.294117647,,,
33343417890,1228227795,2020-06-02 08:44:03.913,,,,,,,,,,,2020-06-02 08:44:03.913,1,4705.882352941,,,
33039884700,2525712825,2020-04-28 08:46:03.078,,,,,,,,,,,2020-04-28 08:46:03.078,1,3529.411764706,,,
1487668410,376194675,2017-01-03 17:50:00.183,,,,,,,,,,,2017-01-03 17:50:00.183,1,1270.588235294,,,
27847957410,380809281,2020-07-17 07:16:11.030,,,,,,,,,,,2020-07-17 07:16:11.030,1,2352.941176471,,,
7691092170,2115033891,2019-03-22 11:22:54.425,,,,,,,,,,,2019-03-22 11:22:54.425,1,7529.411764706,,,
83466469590,2534881896,2020-12-16 17:46:31.257,,,,,,,,,,,2020-12-16 17:46:31.257,1,10588.235294118,,,
26100658590,6569840859,2019-07-30 17:53:58.579,,,,,,,,,,,2019-07-30 17:53:58.579,1,821.176470588,,,
9324348570,2142272268,2018-08-02 13:47:13.825,,,,,,,,,,,2018-08-02 13:47:13.825,1,421.176470588,,,
125088624060,3095066184,2021-03-24 15:43:07.905,,,,,,,,,,,2021-03-24 15:43:07.905,1,8011.594823529,,,
7631003460,2091967845,2018-04-10 15:16:57.425,,,,,,,,,,,2018-04-10 15:16:57.425,1,3529.411764706,,,
107861928960,1502965332,2021-03-10 15:04:22.161,,,,,,,,,,,2021-03-10 15:04:22.161,1,4828.602352941,,,
164810680440,5465605476,2021-10-05 08:24:22.087,,,,,,,,,,,2021-10-05 08:24:22.087,1,20117.647058824,,,
5775649140,972131610,2018-01-07 23:00:00.000,,,,,,,,,,,2018-01-07 23:00:00.000,1,61176.470588235,,,
42648318240,1750533111,2020-03-13 10:36:07.250,,,,,,,,,,,2020-03-13 10:36:07.250,1,3529.411764706,,,
26513812200,6521295903,2019-09-12 12:00:11.135,,,,,,,,,,,2019-09-12 12:00:11.135,1,3529.411764706,,,
3833053650,1365128250,2017-10-04 22:00:00.000,,,,,,,,,,,2017-10-04 22:00:00.000,1,42352.941176471,,,
6561229320,1798118505,2018-02-12 23:00:00.000,,,,,,,,,,,2018-02-12 23:00:00.000,1,4000,,,
5775481140,740149305,2017-09-17 22:00:00.000,,,,,,,,,,,2017-09-17 22:00:00.000,1,5054.117647059,,,
909865080,469185552,2016-07-13 12:44:31.110,,,,,,,,,,,2016-07-13 12:44:31.110,1,19764.705882353,,,
861444780,523660026,2016-11-11 15:08:25.756,,,,,,,,,,,2016-11-11 15:08:25.756,1,2258.823529412,,,
1487523210,647360538,2017-09-11 22:00:00.000,,,,,,,,,,,2017-09-11 22:00:00.000,1,23529.411764706,,,
1811926830,975831654,2017-01-25 17:30:18.051,,,,,,,,,,,2017-01-25 17:30:18.051,1,37647.058823529,,,
3833355060,646342791,2017-06-13 13:02:17.916,,,,,,,,,,,2017-06-13 13:02:17.916,1,823.529411765,,,
4504196820,1420335780,2017-06-28 08:02:16.829,,,,,,,,,,,2017-06-28 08:02:16.829,1,42352.941176471,,,
2018413980,619684905,2017-07-19 05:37:11.812,,,,,,,,,,,2017-07-19 05:37:11.812,1,37647.058823529,,,
25900748430,569725809,2020-02-12 13:34:43.745,,,,,,,,,,,2020-02-12 13:34:43.745,1,3529.411764706,,,
27523524840,1586002638,2020-02-25 11:55:29.500,,,,,,,,,,,2020-02-25 11:55:29.500,1,3529.411764706,,,
18395030610,5000990781,2020-08-11 06:34:20.366,,,,,,,,,,,2020-08-11 06:34:20.366,1,3529.411764706,,,
